,country,name,full_name,symbol,currency,class,market
5609,united states,NQ OMX Smart Grid,NASDAQ OMX Smart Grid,GRNGRD,USD,other_indices,world_indices
5610,united states,NQ OMX Smart Grid TR,NASDAQ OMX Smart Grid TR,GRNGRDX,USD,other_indices,world_indices
5611,united states,NQ OMX Solar,NASDAQ OMX Solar,GRNSOLAR,USD,other_indices,world_indices
5612,united states,NQ OMX Solar Total Return,NASDAQ OMX Solar Total Return,GRNSOLARX,USD,other_indices,world_indices
5613,united states,NQ OMX US Water,NASDAQ OMX US Water,GRNWATUSL,USD,other_indices,world_indices
5614,united states,NQ OMX US Water TR,NASDAQ OMX US Water Total Return,GRNWATUSLX,USD,other_indices,world_indices
5615,united states,NQ OMX Water,NASDAQ OMX Water,GRNWATER,USD,other_indices,world_indices
5616,united states,NQ OMX Water TR,NASDAQ OMX Water TR,GRNWATERX,USD,other_indices,world_indices
5617,united states,NQ OMX Wind,NASDAQ OMX Wind,GRNWIND,USD,other_indices,world_indices
5618,united states,NQ OMX Wind TR,NASDAQ OMX Wind Total Return,GRNWINDX,USD,other_indices,world_indices
5619,united states,NYSE Arca Gold Miners GTR,NYSE Arca Gold Miners GTR,GDMTR,USD,other_indices,world_indices
5620,united states,NYSE Market Composite Financial,NYSE Market Composite Financial,XFI,USD,other_indices,world_indices
5621,united states,NYSE Market Composite Healthcare,NYSE Market Composite Healthcare,XHL,USD,other_indices,world_indices
5622,united states,S&P 400 Utilities,S&P 400 Utilities,SPMDCU,USD,other_indices,world_indices
5623,united states,NYSE Tick Index,NYSE Tick Index,TIC.N,USD,other_indices,world_indices
5624,united states,S&P 600 Consumer Discretionary,S&P 600 Consumer Discretionary,SPSMCD,USD,other_indices,world_indices
5625,united states,S&P 600 Energy,S&P 600 Energy,SPSMCE,USD,other_indices,world_indices
5626,united states,S&P Computer Hardware,S&P Computer Hardware Select Industry,SPXSCH,USD,other_indices,world_indices
5627,united states,S&P Health Care Equipment,S&P Health Care Equipment Select Industry,SPXSHE,USD,other_indices,world_indices
5628,united states,S&P Health Care Services,S&P Health Care Services Select Industry,SPXSHP,USD,other_indices,world_indices
5629,united states,S&P Homebuilders,S&P Homebuilders Select Industry,SPHOMES,USD,other_indices,world_indices
5630,united states,S&P Industrials Composite,S&P Industrials Composite,SPIND,USD,other_indices,world_indices
5631,united states,S&P Metals & Mining,S&P Metals & Mining Select Industry,SPXSMM,USD,other_indices,world_indices
5632,united states,S&P Oil & Gas Equipment & Services,S&P Oil & Gas Equipment & Services Select Industry,SPXSOS,USD,other_indices,world_indices
5633,united states,S&P Oil & Gas Exploration & Production,S&P Oil & Gas Exploration & Production Select Industry,SPXSOP,USD,other_indices,world_indices
5634,united states,S&P Pharmaceuticals,S&P Pharmaceuticals Select Industry,SPXSPH,USD,other_indices,world_indices
5635,united states,Wilder Hill New Energy Global,Wilder Hill New Energy Global,NEX,USD,other_indices,world_indices
5636,united states,S&P Retail Select Industry,S&P Retail Select Industry,SPXSRE,USD,other_indices,world_indices
5637,united states,S&P Telecom Select Industry,S&P Telecom Select Industry,SPXSTE,USD,other_indices,world_indices
5638,united states,S&P Transportation SI,S&P Transportation Select Industry,SPXSTN,USD,other_indices,world_indices
5639,united states,Technology Select Sector NTR,Technology Select Sector NTR,IXTNTR,USD,other_indices,world_indices
5640,united states,1/100 Dow Jones Industrial Average,1/100 Dow Jones Industrial Average,DJX,USD,other_indices,world_indices
5641,united states,Alerian MLP EW,Alerian MLP Equal Weight,AMZE,USD,other_indices,world_indices
5642,united states,Alerian MLP EW TR,Alerian MLP Equal Weight TR,AMZEX,USD,other_indices,world_indices
5643,united states,Alerian MLP Infrastructure TR,Alerian MLP Infrastructure TR,AMZIX,USD,other_indices,world_indices
5644,united states,AMEX Japan,AMEX Japan,JPV,USD,other_indices,world_indices
5645,united states,AMEX Mexico,AMEX Mexico,MEV,USD,other_indices,world_indices
5646,united states,S&P Semiconductors,S&P Semiconductors Select Industry,SPSEMIS,USD,other_indices,world_indices
5647,united states,Wilshire 4500 Completion,Wilshire 4500 Completion,W4500,USD,other_indices,world_indices
5648,united states,Wilshire 5000 Total Market Full Cap,Wilshire 5000 Total Market Full Cap,W5000,USD,other_indices,world_indices
5649,united states,Wisdom Tree Earnings,Wisdom Tree Earnings,WTEI,USD,other_indices,world_indices
5650,united states,S&P 600 Financials,S&P 600 Financials,SPSMCF,USD,other_indices,world_indices
5651,united states,S&P 600 Health Care,S&P 600 Health Care,SPSMCA,USD,other_indices,world_indices
5652,united states,S&P 600 Industrials,S&P 600 Industrials,SPSMCI,USD,other_indices,world_indices
5653,united states,S&P 600 Information Technology,S&P 600 Information Technology,SPSMCT,USD,other_indices,world_indices
5654,united states,S&P 600 Materials,S&P 600 Materials,SPSMCM,USD,other_indices,world_indices
5655,united states,S&P 600 Telecommunication Services,S&P 600 Telecommunication Services,SPSMCL,USD,other_indices,world_indices
5656,united states,S&P 600 Utilities,S&P 600 Utilities,SPSMCU,USD,other_indices,world_indices
5657,united states,S&P Aerospace & Defense,S&P Aerospace & Defense Select Industry,SPXSAD,USD,other_indices,world_indices
5658,united states,S&P Biotech Select Industry,S&P Biotechnology Select Industry,SPBIOS,USD,other_indices,world_indices
5659,united states,S&P Composite 1500 Consumer Discretionary,S&P Composite 1500 Consumer Discretionary,SPCOMD,USD,other_indices,world_indices
5660,united states,S&P Composite 1500 Consumer Staples,S&P Composite 1500 Consumer Staples,SPCOMS,USD,other_indices,world_indices
5661,united states,S&P Composite 1500 Energy,S&P Composite 1500 Energy,SPCOME,USD,other_indices,world_indices
5662,united states,S&P Composite 1500 Financials,S&P Composite 1500 Financials,SPCOMF,USD,other_indices,world_indices
5663,united states,S&P Composite 1500 Health Care,S&P Composite 1500 Health Care,SPCOMA,USD,other_indices,world_indices
5664,united states,S&P Composite 1500 Industrials,S&P Composite 1500 Industrials,SPCOMI,USD,other_indices,world_indices
5665,united states,S&P Composite 1500 Information Technology,S&P Composite 1500 Information Technology,SPCOMT,USD,other_indices,world_indices
5666,united states,S&P Composite 1500 Materials,S&P Composite 1500 Materials,SPCOMM,USD,other_indices,world_indices
5667,united states,S&P Composite 1500 Telecommunication Services,S&P Composite 1500 Telecommunication Services,SPCOML,USD,other_indices,world_indices
5668,united states,S&P Composite 1500 Utilities,S&P Composite 1500 Utilities,SPCOMU,USD,other_indices,world_indices
5669,united states,WisdomTree LargeCap Value,WisdomTree LargeCap Value,WTLVI,USD,other_indices,world_indices
5670,united states,Wisdom Tree MidCap earnings,Wisdom Tree MidCap earnings,WTMEI,USD,other_indices,world_indices
5671,united states,S&P 600 Consumer Staples,S&P 600 Consumer Staples,SPSMCS,USD,other_indices,world_indices
5672,united states,NQ OMX Lighting TR,NASDAQ OMX Lighting TR,GRNLIGHTX,USD,other_indices,world_indices
5673,united states,NYSE TRIN,NYSE Short Term Trade Index,STI.N,USD,other_indices,world_indices
5674,united states,NYSE FANG+TM,NYSE FANG+TM,NYFANG,USD,other_indices,world_indices
5675,united states,NQ Global Market Composite,NASDAQ Global Market Composite,NQGM,USD,other_indices,world_indices
5676,united states,Nasdaq Factor Dog,Nasdaq Factor Dog,NQDOG,USD,other_indices,world_indices
5677,united states,Nasdaq Emerging Select Leaders,Nasdaq Emerging Select Leaders,NQEMSL,USD,other_indices,world_indices
5678,united states,Nasdaq Dorsey Wright Peoples Portfolio,Nasdaq Dorsey Wright Peoples Portfolio,NQDWAPP,USD,other_indices,world_indices
5679,united states,Nasdaq Developed Select Leaders,Nasdaq Developed Select Leaders,NQDMSL,USD,other_indices,world_indices
5680,united states,NQ Composite TR,NASDAQ Composite Total Return,XCMP,USD,other_indices,world_indices
5681,united states,NQ Capital Market Composite,NASDAQ Capital Market Composite,RCMP,USD,other_indices,world_indices
5682,united states,Nasdaq BulletShares Investment Grade 7 Year Ladder,Nasdaq BulletShares Investment Grade 7 Year Ladder Total Return,NQBIG7T,USD,other_indices,world_indices
5683,united states,Nasdaq BulletShares Investment Grade 7 Year Ladder,Nasdaq BulletShares Investment Grade 7 Year Ladder,NQBIG7,USD,other_indices,world_indices
5684,united states,NQ Global Select Market Composite,NASDAQ Global Select Market Composite,NQGS,USD,other_indices,world_indices
5685,united states,Nasdaq BulletShares Investment Grade 5 Year Ladder,Nasdaq BulletShares Investment Grade 5 Year Ladder Total Return,NQBIG5T,USD,other_indices,world_indices
5686,united states,Nasdaq BulletShares Investment Grade 3 Year Ladder,Nasdaq BulletShares Investment Grade 3 Year Ladder Total Return,NQBIG3T,USD,other_indices,world_indices
5687,united states,Nasdaq BulletShares Investment Grade 3 Year Ladder,Nasdaq BulletShares Investment Grade 3 Year Ladder,NQBIG3,USD,other_indices,world_indices
5688,united states,Nasdaq BulletShares High Yield 7 Year Ladder TR,Nasdaq BulletShares High Yield 7 Year Ladder Total Return,NQBHY7T,USD,other_indices,world_indices
5689,united states,Nasdaq BulletShares High Yield 7 Year Ladder,Nasdaq BulletShares High Yield 7 Year Ladder,NQBHY7,USD,other_indices,world_indices
5690,united states,Nasdaq BulletShares High Yield 5 Year Ladder TR,Nasdaq BulletShares High Yield 5 Year Ladder Total Return,NQBHY5T,USD,other_indices,world_indices
5691,united states,Nasdaq BulletShares High Yield 5 Year Ladder,Nasdaq BulletShares High Yield 5 Year Ladder,NQBHY5,USD,other_indices,world_indices
5692,united states,Nasdaq BulletShares High Yield 3 Year Ladder TR,Nasdaq BulletShares High Yield 3 Year Ladder Total Return,NQBHY3T,USD,other_indices,world_indices
5693,united states,Nasdaq BulletShares High Yield 3 Year Ladder,Nasdaq BulletShares High Yield 3 Year Ladder,NQBHY3,USD,other_indices,world_indices
5694,united states,Nasdaq Australia Completion Cap Gross Local Return,Nasdaq Australia Completion Cap Gross Local Return,NQAUCCGL,AUD,other_indices,world_indices
5695,united states,Nasdaq BulletShares Investment Grade 5 Year Ladder,Nasdaq BulletShares Investment Grade 5 Year Ladder,NQBIG5,USD,other_indices,world_indices
5696,united states,Nasdaq 100 TR,Nasdaq 100 TR,XNDX,USD,other_indices,world_indices
5697,united states,Nasdaq International Dividend Achievers Local,Nasdaq International Dividend Achievers Local,DATLOC,USD,other_indices,world_indices
5698,united states,NASDAQ Nordea SmartBeta Dividend Sweden PR,NASDAQ Nordea SmartBeta Dividend Sweden PR,NQNDDIP,SEK,other_indices,world_indices
5699,united states,Dow Jones U.S. Completion TSM,Dow Jones U.S. Completion TSM,DWCPF,USD,other_indices,world_indices
5700,united states,DJ US,Dow Jones US,DJUS,USD,other_indices,world_indices
5701,united states,DJ Value,Dow Jones Value,DJUSVA,USD,other_indices,world_indices
5702,united states,Dynamic Daily Long Exposure to Vol,Dynamic Daily Long Exposure to Volatility,DDLEV,USD,other_indices,world_indices
5703,united states,Dynamic Emarket Intellidex,Dynamic Emarket Intellidex,DYI,USD,other_indices,world_indices
5704,united states,EFA ETF Vol,EFA ETF Volatility,VXEFA,USD,other_indices,world_indices
5705,united states,Energy Select Sector NTR,Energy Select Sector NTR,IXENTR,USD,other_indices,world_indices
5706,united states,FTSE Environmental Opportunities USA,FTSE Environmental Opportunities USA,FTEOUS,USD,other_indices,world_indices
5707,united states,FTSE GWA US,FTSE GWA US,FTGWUSA,USD,other_indices,world_indices
5708,united states,NASDAQ Nordea SmartBeta Dividend Momentum PR,NASDAQ Nordea SmartBeta Dividend Momentum PR,NQNDDMP,SEK,other_indices,world_indices
5709,united states,NQ OMX Russia 15,NASDAQ OMX Russia 15,NORUX15,USD,other_indices,world_indices
5710,united states,NASDAQ Nordea SmartBeta Volatility Sweden PR,NASDAQ Nordea SmartBeta Volatility Sweden PR,NQNDVOP,USD,other_indices,world_indices
5711,united states,NASDAQ Nordea SmartBeta Momentum Volatility PR,NASDAQ Nordea SmartBeta Momentum Volatility PR,NQNDMVP,SEK,other_indices,world_indices
5712,united states,NASDAQ Nordea SmartBeta Momentum Sweden PR,NASDAQ Nordea SmartBeta Momentum Sweden PR,NQNDMOP,SEK,other_indices,world_indices
5713,united states,FTSE RAFI US 1000,FTSE RAFI US 1000,FTFR10,USD,other_indices,world_indices
5714,united states,FTSE RAFI US 1000 Net,FTSE RAFI US 1000 Net,FTFR10N,USD,other_indices,world_indices
5715,united states,FTSE RAFI US 1500 Mid Small,FTSE RAFI US 1500 Mid Small,FTFR15N,USD,other_indices,world_indices
5716,united states,FTSE RAFI US Mid Small 1500,FTSE RAFI US Mid Small 1500,FTFR15,USD,other_indices,world_indices
5717,united states,FTSE Shariah USA,FTSE Shariah USA,FTSWUSA,USD,other_indices,world_indices
5718,united states,NASDAQ Nordea SmartBeta Dividend Volatility PR,NASDAQ Nordea SmartBeta Dividend Volatility PR,NQNDDVP,SEK,other_indices,world_indices
5719,united states,Nasdaq North America Air Transportation,Nasdaq North America Air Transportation,NQNAAT,USD,other_indices,world_indices
5720,united states,NQ 100 Leveraged Notional Net Return,NASDAQ 100 Leveraged Notional Net Return,XNDXNNRL,USD,other_indices,world_indices
5721,united states,NQ 100 Hedged EUR Net TR,NASDAQ 100 Hedged EUR Net TR,NDXERNRH,USD,other_indices,world_indices
5722,united states,NQ 100 Double Leverage,NASDAQ 100 Double Leverage,NDXL,USD,other_indices,world_indices
5723,united states,ISE BICK TR,ISE BICK TR,BIQTR,USD,other_indices,world_indices
5724,united states,ISE BICK,ISE BICK,BIQ,USD,other_indices,world_indices
5725,united states,Investing.com US 500,Investing.com United States 500,invus500,USD,other_indices,world_indices
5726,united states,US 50,Investing.com United States 50,invus50,USD,other_indices,world_indices
5727,united states,Investing US 30,Investing.com United States 30,invus30,USD,other_indices,world_indices
5728,united states,ICE Crude Oil,ICE Crude Oil,IPCI,USD,other_indices,world_indices
5729,united states,Horizon Kinetics ISE Wealth TR,Horizon Kinetics ISE Wealth TR,RCHTR,USD,other_indices,world_indices
5730,united states,Horizon Kinetics ISE Wealth,Horizon Kinetics ISE Wealth,RCH,USD,other_indices,world_indices
5731,united states,Horizon Kinetics ISE International Wealth PR,Horizon Kinetics ISE International Wealth PR,INW,USD,other_indices,world_indices
5732,united states,ISE British Pound FX,ISE British Pound FX,BPX,GBP,other_indices,world_indices
5733,united states,HK ISE Global Wealth TR,Horizon Kinetics ISE Global Wealth TR,WEALTHGT,USD,other_indices,world_indices
5734,united states,HK ISE Asia ex Japan Wealth TR,Horizon Kinetics ISE Asia ex Japan Wealth TR,WEALTHAT,USD,other_indices,world_indices
5735,united states,HK ISE Asia ex Japan Wealth Price,Horizon Kinetics ISE Asia ex Japan Wealth Price,WEALTHAX,USD,other_indices,world_indices
5736,united states,HFRX GlbFdIdx,HFRX GlbFdIdx,HFRXGL,USD,other_indices,world_indices
5737,united states,Hashdex Digital Assets,Hashdex Digital Assets,HDAI,USD,other_indices,world_indices
5738,united states,FTSE US 500,FTSE US 500,FTUS500,USD,other_indices,world_indices
5739,united states,FTSE USA,FTSE USA,FTWIUSAU,USD,other_indices,world_indices
5740,united states,FTSE4Good US 100,FTSE4Good US 100,FT4GDUS100,USD,other_indices,world_indices
5741,united states,FTSE4Good US Benchmark,FTSE4Good US Benchmark,FT4GDBUS,USD,other_indices,world_indices
5742,united states,Gold x5 Leveraged,Gold x5 Leveraged,SGIXGD5L,USD,other_indices,world_indices
5743,united states,HK ISE Global Wealth Price,Horizon Kinetics ISE Global Wealth Price,WEALTHGL,USD,other_indices,world_indices
5744,united states,ISE CHIndia,ISE CHIndia,ICK,USD,other_indices,world_indices
5745,united states,ISE ChIndia TR,ISE ChIndia TR,ICKTR,USD,other_indices,world_indices
5746,united states,ISE ETF 50 Price Return,ISE ETF 50 Price Return,ETI,USD,other_indices,world_indices
5747,united states,Mini Nasdaq 100,Mini Nasdaq 100,MNX,USD,other_indices,world_indices
5748,united states,Kinetics ISE International Wealth TR,Kinetics ISE International Wealth TR,INWTR,USD,other_indices,world_indices
5749,united states,KBW Nasdaq Financial Technology NNR 85,KBW Nasdaq Financial Technology NNR 85,KFTXNNR85,USD,other_indices,world_indices
5750,united states,KBW Nasdaq Financial Technology NNR 70,KBW Nasdaq Financial Technology NNR 70,KFTXNNR70,USD,other_indices,world_indices
5751,united states,Jumbo CBOE Volatility,Jumbo CBOE Volatility,VXB,USD,other_indices,world_indices
5752,united states,ISE Water TR,ISE Water TR,HHOTR,USD,other_indices,world_indices
5753,united states,ISE SINdex TR,ISE SINdex TR,SINTR,USD,other_indices,world_indices
5754,united states,ISE SINdex,ISE SINdex,SIN,USD,other_indices,world_indices
5755,united states,ISE Mobile Payments GTR,ISE Mobile Payments GTR,IPYTR,USD,other_indices,world_indices
5756,united states,ISE Mobile Payments,ISE Mobile Payments,IPY,USD,other_indices,world_indices
5757,united states,ISE Junior Silver Small Cap Miners/Explorers TR,ISE Junior Silver Small Cap Miners/Explorers TR,ZIRTR,USD,other_indices,world_indices
5758,united states,ISE HiInc TR,ISE HiInc TR,YLDATR,USD,other_indices,world_indices
5759,united states,ISE HiInc PR,ISE HiInc PR,YLDA,USD,other_indices,world_indices
5760,united states,ISE Global Wind Energy TR,ISE Global Wind Energy TR,GWETR,USD,other_indices,world_indices
5761,united states,ISE Global Engineerng and Construction,ISE Global Engineerng and Construction,CVL,USD,other_indices,world_indices
5762,united states,ISE Global Engineering & Construction TR,ISE Global Engineering & Construction TR,CVLTR,USD,other_indices,world_indices
5763,united states,ISE Exclusively Homebuilders TR,ISE Exclusively Homebuilders TR,RUFTR,USD,other_indices,world_indices
5764,united states,ISE Exclusively Homebuilders,ISE Exclusively Homebuilders,RUF,USD,other_indices,world_indices
5765,united states,ISE ETF Composite TR,ISE ETF Composite TR,ETFCOMPTR,USD,other_indices,world_indices
5766,united states,ISE ETF Composite,ISE ETF Composite,ETFCOMP,USD,other_indices,world_indices
5767,united states,ISE ETF 50 TR,ISE ETF 50 TR,ETIT,USD,other_indices,world_indices
5768,united states,DJ Top-Cap,Dow Jones Top-Cap,DJUSTP,USD,other_indices,world_indices
5769,united states,DJ Small-Cap Value,Dow Jones Small-Cap Value,DJUSVS,USD,other_indices,world_indices
5770,united states,DJ Small-Cap Growth,Dow Jones Small-Cap Growth,DJUSGS,USD,other_indices,world_indices
5771,united states,DJ Small-Cap,Dow Jones Small-Cap,DJUSS,USD,other_indices,world_indices
5772,united states,NQ US Benchmark Life Insurance,NASDAQ US Benchmark Life Insurance,NQUSB8570,USD,other_indices,global_indices
5773,united states,NQ US Large Cap,NASDAQ US Large Cap,NQUSL,USD,other_indices,world_indices
5774,united states,Nasdaq US High Yield Factor,Nasdaq US High Yield Factor,NQFFUSHY,USD,other_indices,world_indices
5775,united states,Nasdaq US Growth Factor,Nasdaq US Growth Factor,NQFFUSG,USD,other_indices,world_indices
5776,united states,NQ US Benchmark,NASDAQ US Benchmark,NQUSB,USD,other_indices,world_indices
5777,united states,NQ US 450 TR,NASDAQ US 450 TR,NQUSM450T,USD,other_indices,world_indices
5778,united states,NQ US 450,NASDAQ US 450,NQUSM450,USD,other_indices,world_indices
5779,united states,NQ US 300 TR,NASDAQ US 300 TR,NQUSL300T,USD,other_indices,world_indices
5780,united states,NQ US 300,NASDAQ US 300,NQUSL300,USD,other_indices,world_indices
5781,united states,Nasdaq US Large Cap Equities for Rising Rates,Nasdaq US Large Cap Equities for Rising Rates,NQERR,USD,other_indices,world_indices
5782,united states,NQ US 1500,NASDAQ US 1500,NQUSS1500,USD,other_indices,world_indices
5783,united states,Nasdaq Riskalyze US Mid Cap,Nasdaq Riskalyze US Mid Cap,NQRSKUSM,USD,other_indices,world_indices
5784,united states,Nasdaq Riskalyze US Large Cap Select Dividend,Nasdaq Riskalyze US Large Cap Select Dividend,NQRSKUSLD,USD,other_indices,world_indices
5785,united states,Nasdaq Riskalyze US Large Cap,Nasdaq Riskalyze US Large Cap,NQRSKUSL,USD,other_indices,world_indices
5786,united states,Nasdaq Riskalyze Emerging Markets,Nasdaq Riskalyze Emerging Markets,NQRSKEM,USD,other_indices,world_indices
5787,united states,Nasdaq Riskalyze Developed Markets,Nasdaq Riskalyze Developed Markets,NQRSKDM,USD,other_indices,world_indices
5788,united states,CBOE Oil 1/10 Value,CBOE Oil 1/10 Value,VIO,USD,other_indices,world_indices
5789,united states,CBOE Reduced-Value,CBOE Reduced-Value,BXO,USD,other_indices,world_indices
5790,united states,NQ Q-50,NASDAQ Q-50,NXTQ,USD,other_indices,world_indices
5791,united states,CBOE Russell 2000 Buy Write,CBOE Russell 2000 Buy Write,BXR,USD,other_indices,world_indices
5792,united states,Nasdaq Riskalyze US Small Cap,Nasdaq Riskalyze US Small Cap,NQRSKUSS,USD,other_indices,world_indices
5793,united states,NQ US Large Cap TR,NASDAQ US Large Cap TR,NQUSLT,USD,other_indices,world_indices
5794,united states,Nasdaq US Low Volatility Factor,Nasdaq US Low Volatility Factor,NQFFUSLV,USD,other_indices,world_indices
5795,united states,NQ US Mid Cap,NASDAQ US Mid Cap,NQUSM,USD,other_indices,world_indices
5796,united states,NYSE Composite TR,NYSE Composite Total Return,NYATR,USD,other_indices,world_indices
5797,united states,NYSE Composite Mini Value,NYSE Composite Mini Value,NYAMN,USD,other_indices,world_indices
5798,united states,NYSE Bitcoin,NYSE Bitcoin,NYXBT,USD,other_indices,world_indices
5799,united states,NASDAQ-100 Target 25 Net Excess Return,NASDAQ-100 Target 25 Net Excess Return,XNDXT25NNER,USD,other_indices,world_indices
5800,united states,NASDAQ-100 Target 25 Excess Return,NASDAQ-100 Target 25 Excess Return,XNDXT25E,USD,other_indices,world_indices
5801,united states,NASDAQ 100 VIX,CBOE NASDAQ 100 Volatility,VXN,USD,other_indices,world_indices
5802,united states,NASDAQ-100 Target 25,NASDAQ-100 Target 25,NDXT25,USD,other_indices,world_indices
5803,united states,CBOE Nasdaq100 Buywrite,CBOE Nasdaq100 Buywrite,BXN,USD,other_indices,world_indices
5804,united states,Nasdaq-100 Notional Net TR,Nasdaq-100 Notional Net TR,XNDXNNR,USD,other_indices,world_indices
5805,united states,NQ-100 Ex-Tech TR,NASDAQ-100 Ex-Tech TR,NXTR,USD,other_indices,world_indices
5806,united states,Nasdaq Victory Multi-Factor US Minimum Volatility,Nasdaq Victory Multi-Factor US Minimum Volatility,NQVMVUS,USD,other_indices,world_indices
5807,united states,CBOE Near-Term Vix,CBOE Near-Term Vix,VIN,USD,other_indices,world_indices
5808,united states,Nasdaq Victory Dividend Accelerator Dividend Point,Nasdaq Victory Dividend Accelerator Dividend Point,NQVDIVDVP,USD,other_indices,world_indices
5809,united states,Nasdaq Victory Dividend Accelerator,Nasdaq Victory Dividend Accelerator,NQVDIV,USD,other_indices,world_indices
5810,united states,Nasdaq US Value Factor,Nasdaq US Value Factor,NQFFUSV,USD,other_indices,world_indices
5811,united states,NQ US Small Cap,NASDAQ US Small Cap,NQUSS,USD,other_indices,world_indices
5812,united states,CBOE OEX Implied Volatility,CBOE OEX Implied Volatility,VXO,USD,other_indices,world_indices
5813,united states,Nasdaq US Quality Factor,Nasdaq US Quality Factor,NQFFUSQ,USD,other_indices,world_indices
5814,united states,Nasdaq US Multi-Asset Diversified Income NTR,Nasdaq US Multi-Asset Diversified Income NTR,NQMAUSN,USD,other_indices,world_indices
5815,united states,Nasdaq US Momentum Factor,Nasdaq US Momentum Factor,NQFFUSM,USD,other_indices,world_indices
5816,united states,NQ US Mid Cap TR,NASDAQ US Mid Cap TR,NQUSMT,USD,other_indices,world_indices
5817,united states,CBOE Russell 2000 Volatility,CBOE Russell 2000 Volatility,RVX,USD,other_indices,world_indices
5818,united states,NYSE International 100 Mini,NYSE International 100 Mini,NINMN,USD,other_indices,world_indices
5819,united states,CBOE S&P 500 3 Month Volatility,CBOE S&P 500 3 Month Volatility,VIX3M,USD,other_indices,world_indices
5820,united states,CBOE S&P 500 Implied Correlation 2014,CBOE S&P 500 Implied Correlation 2014,ICJ,USD,other_indices,world_indices
5821,united states,Cohen & Steers Realty Majors Portfolio,Cohen & Steers Realty Majors Portfolio,RMP,USD,other_indices,world_indices
5822,united states,CRSP US Mid Cap TR,CRSP US Mid Cap TR,CRSPMIT,USD,other_indices,world_indices
5823,united states,CRSP US Small Cap TR,CRSP US Small Cap TR,CRSPSCT,USD,other_indices,world_indices
5824,united states,CRSP US Total Market TR,CRSP US Total Market TR,CRSPTMT,USD,other_indices,world_indices
5825,united states,DJIA BuyWrite,DJIA BuyWrite,BXD,USD,other_indices,world_indices
5826,united states,DJIA Volatility,DJIA Volatility,VXD,USD,other_indices,world_indices
5827,united states,DJl Average Net TR,DJl Average Net TR,DJINR,USD,other_indices,world_indices
5828,united states,DJ Dividend 100,Dow Jones Dividend 100,DJUSDIV,USD,other_indices,world_indices
5829,united states,DJ EW US Corporate Bond,Dow Jones Equal Weight US Corporate Bond,DJCBP,USD,other_indices,world_indices
5830,united states,Cohen Steers Global Realty Majors Portfolio,Cohen & Steers Global Realty Majors Portfolio,GRM,USD,other_indices,world_indices
5831,united states,DJ Growth,Dow Jones Growth,DJUSGR,USD,other_indices,world_indices
5832,united states,DJ Large-Cap,Dow Jones Large-Cap,DJUSL,USD,other_indices,world_indices
5833,united states,DJ Large-Cap Growth,Dow Jones Large-Cap Growth,DJUSGL,USD,other_indices,world_indices
5834,united states,DJ Large-Cap Value,Dow Jones Large-Cap Value,DJUSVL,USD,other_indices,world_indices
5835,united states,DJ Low-Cap,Dow Jones Low-Cap,DJUSLW,USD,other_indices,world_indices
5836,united states,DJ Mid-Cap,Dow Jones Mid-Cap,DJUSM,USD,other_indices,world_indices
5837,united states,DJ Mid-Cap Growth,Dow Jones Mid-Cap Growth,DJUSGM,USD,other_indices,world_indices
5838,united states,DJ Mid-Cap Value,Dow Jones Mid-Cap Value,DJUSVM,USD,other_indices,world_indices
5839,united states,DJ Select Dividend,Dow Jones Select Dividend,DJDVP,USD,other_indices,world_indices
5840,united states,DJ Select Micro-Cap,Dow Jones Select Micro-Cap,DJSM,USD,other_indices,world_indices
5841,united states,DJ High Yield Select 10,Dow Jones High Yield Select 10,MUT,USD,other_indices,world_indices
5842,united states,FX Yen Volatility,CBOE/CME FX Yen Volatility,JYVIX,USD,other_indices,world_indices
5843,united states,FX Euro Volatility,CBOE/CME FX Euro Volatility,EUVIX,USD,other_indices,world_indices
5844,united states,FX British Pound Volatility,CBOE/CME FX British Pound Volatility,BPVIX,USD,other_indices,world_indices
5845,united states,CBOE S&P 500 Implied Correlation 2015,CBOE S&P 500 Implied Correlation 2015,KCJ,USD,other_indices,world_indices
5846,united states,CBOE S&P 500 Putwrite,CBOE S&P 500 Putwrite,PUT,USD,other_indices,world_indices
5847,united states,S&P 500 Short Term Volatility,CBOE S&P 500 Short-Term Volatility,VXST,USD,other_indices,world_indices
5848,united states,CBOE S&P500 Buy Write 2% Otm,CBOE S&P500 Buy Write 2% Otm,BXY,USD,other_indices,world_indices
5849,united states,CBOE S&P500 Dec Volatility,CBOE S&P500 Dec Volatility,VXDEC,USD,other_indices,world_indices
5850,united states,CBOE S&P500 Jun Volatility,CBOE S&P500 Jun Volatility,VXJUN,USD,other_indices,world_indices
5851,united states,CBOE S&P500 Mar Volatility,CBOE S&P500 Mar Volatility,VXMAR,USD,other_indices,world_indices
5852,united states,CBOE S&P500 Sep Volatility,CBOE S&P500 Sep Volatility,VXSEP,USD,other_indices,world_indices
5853,united states,CBOE Silver Etf Volatility,CBOE Silver Etf Volatility,VXSLV,USD,other_indices,world_indices
5854,united states,CBOE SKEW,CBOE SKEW,SKEWX,USD,other_indices,world_indices
5855,united states,SPX Far Term VXST,CBOE SPX Far Term VXST,VSTF,USD,other_indices,world_indices
5856,united states,SPX Near Term VXST,CBOE SPX Near Term VXST,VSTN,USD,other_indices,world_indices
5857,united states,CBOE Spx Nearterm Expiry Vix,CBOE Spx Nearterm Expiry Vix,VINXE,USD,other_indices,world_indices
